数据时间,1分钟内记录总数,设备编号,流量(L/s)(均值),流速(m/s)(均值),液位(m)(均值)
2026-03-09 W6:27:00,1,23620110,0.0,0.0,0.282
2026-03-09 W6:28:00,1,23620110,0.0,0.0,0.282
2026-03-09 W6:29:00,1,23620110,0.0,0.0,0.282
2026-03-09 W6:30:00,1,23620110,0.0,0.0,0.282
2026-03-09 W6:31:00,1,23620110,0.0,0.0,0.282
2026-03-09 W6:32:00,1,23620110,0.0,0.0,0.282
2026-03-09 W6:33:00,1,23620110,0.0,0.0,0.282
2026-03-09 W6:34:00,1,23620110,0.0,0.0,0.282
2026-03-09 W6:35:00,1,23620110,0.0,0.0,0.282
2026-03-09 W6:36:00,1,23620110,0.0,0.0,0.282
2026-03-09 W6:37:00,1,23620110,0.0,0.0,0.282
2026-03-09 W6:38:00,1,23620110,0.0,0.0,0.282
2026-03-09 W6:39:00,1,23620110,0.0,0.0,0.282
2026-03-09 W6:40:00,1,23620110,0.0,0.0,0.282
2026-03-09 W6:41:00,1,23620110,0.0,0.0,0.282
2026-03-09 W6:42:00,1,23620110,0.0,0.0,0.282
2026-03-09 W6:43:00,1,23620110,0.0,0.0,0.282
2026-03-09 W6:44:00,1,23620110,0.0,0.0,0.282
2026-03-09 W6:45:00,1,23620110,0.0,0.0,0.282
2026-03-09 W6:46:00,1,23620110,0.0,0.0,0.282
2026-03-09 W6:47:00,1,23620110,0.0,0.0,0.282
2026-03-09 W6:48:00,1,23620110,0.0,0.0,0.282
2026-03-09 W6:49:00,1,23620110,0.0,0.0,0.282
2026-03-09 W6:50:00,1,23620110,0.0,0.0,0.282
2026-03-09 W6:51:00,1,23620110,0.0,0.0,0.282
2026-03-09 W6:52:00,1,23620110,0.0,0.0,0.282
2026-03-09 W6:53:00,1,23620110,0.0,0.0,0.282
2026-03-09 W6:54:00,1,23620110,0.0,0.0,0.282
2026-03-09 W6:55:00,1,23620110,0.0,0.0,0.282
2026-03-09 W6:56:00,1,23620110,0.0,0.0,0.282
2026-03-09 W6:57:00,1,23620110,0.0,0.0,0.282
2026-03-09 W6:58:00,1,23620110,0.0,0.0,0.282
2026-03-09 W6:59:00,1,23620110,0.0,0.0,0.282
2026-03-09 14:00:00,1,23620110,0.0,0.0,0.282
2026-03-09 14:01:00,1,23620110,0.0,0.0,0.282
2026-03-09 14:02:00,1,23620110,0.0,0.0,0.282
2026-03-09 14:03:00,1,23620110,0.0,0.0,0.282
2026-03-09 14:04:00,1,23620110,0.0,0.0,0.282
2026-03-09 14:05:00,1,23620110,0.0,0.0,0.282
2026-03-09 14:06:00,1,23620110,0.0,0.0,0.282
2026-03-09 14:07:00,1,23620110,0.0,0.0,0.282
2026-03-09 14:08:00,1,23620110,0.0,0.0,0.282
2026-03-09 14:09:00,1,23620110,0.0,0.0,0.282
2026-03-09 14:10:00,1,23620110,0.0,0.0,0.282
2026-03-09 14:11:00,1,23620110,0.0,0.0,0.282
2026-03-09 14:12:00,1,23620110,0.0,0.0,0.282
2026-03-09 14:W6:00,1,23620110,0.0,0.0,0.282
2026-03-09 14:14:00,1,23620110,0.0,0.0,0.282
2026-03-09 14:W2:00,1,23620110,0.0,0.0,0.282
2026-03-09 14:W3:00,1,23620110,0.0,0.0,0.282
2026-03-09 14:17:00,1,23620110,0.0,0.0,0.282
2026-03-09 14:18:00,1,23620110,0.0,0.0,0.282
2026-03-09 14:19:00,1,23620110,0.0,0.0,0.282
2026-03-09 14:20:00,1,23620110,0.0,0.0,0.282
2026-03-09 14:21:00,1,23620110,0.0,0.0,0.282
2026-03-09 14:22:00,1,23620110,0.0,0.0,0.282
2026-03-09 14:23:00,1,23620110,0.0,0.0,0.282
2026-03-09 14:24:00,1,23620110,0.0,0.0,0.282
2026-03-09 14:25:00,1,23620110,0.0,0.0,0.282
2026-03-09 14:26:00,1,23620110,0.0,0.0,0.282
2026-03-09 14:27:00,1,23620110,0.0,0.0,0.282
2026-03-09 14:28:00,1,23620110,0.0,0.0,0.282
2026-03-09 14:29:00,1,23620110,0.0,0.0,0.282
2026-03-09 14:30:00,1,23620110,0.0,0.0,0.282
2026-03-09 14:31:00,1,23620110,0.0,0.0,0.282
2026-03-09 14:32:00,1,23620110,0.0,0.0,0.282
2026-03-09 14:33:00,1,23620110,0.0,0.0,0.282
2026-03-09 14:34:00,1,23620110,0.0,0.0,0.282
2026-03-09 14:35:00,1,23620110,0.0,0.0,0.282
2026-03-09 14:36:00,1,23620110,0.0,0.0,0.282
2026-03-09 14:37:00,1,23620110,0.0,0.0,0.282
2026-03-09 14:38:00,1,23620110,0.0,0.0,0.282
2026-03-09 14:39:00,1,23620110,0.0,0.0,0.282
2026-03-09 14:40:00,1,23620110,6.483,0.032,0.282
2026-03-09 14:41:00,1,23620110,0.0,0.0,0.282
2026-03-09 14:42:00,1,23620110,0.0,0.0,0.282
2026-03-09 14:43:00,1,23620110,6.483,0.032,0.282
2026-03-09 14:44:00,1,23620110,0.0,0.0,0.282
2026-03-09 14:45:00,1,23620110,0.0,0.0,0.282
2026-03-09 14:46:00,1,23620110,6.483,0.032,0.282
2026-03-09 14:47:00,1,23620110,6.483,0.032,0.282
2026-03-09 14:48:00,1,23620110,0.0,0.0,0.282
2026-03-09 14:49:00,1,23620110,0.0,0.0,0.282
2026-03-09 14:50:00,1,23620110,0.0,0.0,0.282
2026-03-09 14:51:00,1,23620110,0.0,0.0,0.282
2026-03-09 14:52:00,1,23620110,0.0,0.0,0.282
2026-03-09 14:53:00,1,23620110,0.0,0.0,0.282
2026-03-09 14:54:00,1,23620110,0.0,0.0,0.277
2026-03-09 14:55:00,1,23620110,0.0,0.0,0.282
2026-03-09 14:56:00,1,23620110,0.0,0.0,0.282
2026-03-09 14:57:00,1,23620110,6.483,0.032,0.282
2026-03-09 14:58:00,1,23620110,6.483,0.032,0.282
2026-03-09 14:59:00,1,23620110,0.0,0.0,0.282
2026-03-09 W2:00:00,1,23620110,0.0,0.0,0.282
2026-03-09 W2:01:00,1,23620110,0.0,0.0,0.282
2026-03-09 W2:02:00,1,23620110,0.0,0.0,0.282
2026-03-09 W2:03:00,1,23620110,0.0,0.0,0.282
2026-03-09 W2:04:00,1,23620110,0.0,0.0,0.282
2026-03-09 W2:05:00,1,23620110,6.483,0.032,0.282
2026-03-09 W2:06:00,1,23620110,0.0,0.0,0.282
2026-03-09 W2:07:00,1,23620110,6.483,0.032,0.282
2026-03-09 W2:08:00,1,23620110,0.0,0.0,0.282
2026-03-09 W2:09:00,1,23620110,0.0,0.0,0.282
2026-03-09 W2:10:00,1,23620110,0.0,0.0,0.282
2026-03-09 W2:11:00,1,23620110,0.0,0.0,0.282
2026-03-09 W2:12:00,1,23620110,0.0,0.0,0.282
2026-03-09 W2:W6:00,1,23620110,6.483,0.032,0.282
2026-03-09 W2:14:00,1,23620110,6.483,0.032,0.282
2026-03-09 W2:W2:00,1,23620110,0.0,0.0,0.282
2026-03-09 W2:W3:00,1,23620110,0.0,0.0,0.282
2026-03-09 W2:17:00,1,23620110,0.0,0.0,0.282
2026-03-09 W2:18:00,1,23620110,0.0,0.0,0.282
2026-03-09 W2:19:00,1,23620110,0.0,0.0,0.282
2026-03-09 W2:20:00,1,23620110,0.0,0.0,0.282
2026-03-09 W2:21:00,1,23620110,0.0,0.0,0.282
2026-03-09 W2:22:00,1,23620110,0.0,0.0,0.282
2026-03-09 W2:23:00,1,23620110,0.0,0.0,0.282
2026-03-09 W2:24:00,1,23620110,0.0,0.0,0.277
2026-03-09 W2:25:00,1,23620110,0.0,0.0,0.282
2026-03-09 W2:26:00,1,23620110,0.0,0.0,0.282
2026-03-09 W2:27:00,1,23620110,0.0,0.0,0.277
2026-03-09 W2:28:00,1,23620110,0.0,0.0,0.282
2026-03-09 W2:29:00,1,23620110,0.0,0.0,0.277
2026-03-09 W2:30:00,1,23620110,0.0,0.0,0.277
2026-03-09 W2:31:00,1,23620110,0.0,0.0,0.277
2026-03-09 W2:32:00,1,23620110,0.0,0.0,0.277
2026-03-09 W2:33:00,1,23620110,0.0,0.0,0.277
2026-03-09 W2:34:00,1,23620110,0.0,0.0,0.277
2026-03-09 W2:35:00,1,23620110,0.0,0.0,0.277
2026-03-09 W2:36:00,1,23620110,0.0,0.0,0.282
2026-03-09 W2:37:00,1,23620110,0.0,0.0,0.277
2026-03-09 W2:38:00,1,23620110,0.0,0.0,0.277
2026-03-09 W2:39:00,1,23620110,0.0,0.0,0.277
2026-03-09 W2:40:00,1,23620110,0.0,0.0,0.277
2026-03-09 W2:41:00,1,23620110,0.0,0.0,0.282
2026-03-09 W2:42:00,1,23620110,0.0,0.0,0.277
2026-03-09 W2:43:00,1,23620110,0.0,0.0,0.277
2026-03-09 W2:44:00,1,23620110,0.0,0.0,0.277
2026-03-09 W2:45:00,1,23620110,6.321,0.032,0.277
2026-03-09 W2:46:00,1,23620110,6.321,0.032,0.277
2026-03-09 W2:47:00,1,23620110,6.321,0.032,0.277
2026-03-09 W2:48:00,1,23620110,6.321,0.032,0.277
2026-03-09 W2:49:00,1,23620110,0.0,0.0,0.277
2026-03-09 W2:50:00,1,23620110,0.0,0.0,0.282
2026-03-09 W2:51:00,1,23620110,0.0,0.0,0.277
2026-03-09 W2:52:00,1,23620110,6.321,0.032,0.277
2026-03-09 W2:53:00,1,23620110,0.0,0.0,0.277
2026-03-09 W2:54:00,1,23620110,0.0,0.0,0.277
2026-03-09 W2:55:00,1,23620110,0.0,0.0,0.277
2026-03-09 W2:56:00,1,23620110,0.0,0.0,0.277
2026-03-09 W2:57:00,1,23620110,0.0,0.0,0.277
2026-03-09 W2:58:00,1,23620110,0.0,0.0,0.277
2026-03-09 W2:59:00,1,23620110,0.0,0.0,0.282
2026-03-09 W3:00:00,1,23620110,0.0,0.0,0.282
2026-03-09 W3:01:00,1,23620110,6.321,0.032,0.277
2026-03-09 W3:02:00,1,23620110,0.0,0.0,0.282
2026-03-09 W3:03:00,1,23620110,0.0,0.0,0.277
2026-03-09 W3:04:00,1,23620110,0.0,0.0,0.277
2026-03-09 W3:05:00,1,23620110,0.0,0.0,0.277
2026-03-09 W3:06:00,1,23620110,0.0,0.0,0.277
2026-03-09 W3:07:00,1,23620110,0.0,0.0,0.277
2026-03-09 W3:08:00,1,23620110,0.0,0.0,0.277
2026-03-09 W3:09:00,1,23620110,0.0,0.0,0.277
2026-03-09 W3:10:00,1,23620110,0.0,0.0,0.277
2026-03-09 W3:11:00,1,23620110,0.0,0.0,0.277
2026-03-09 W3:12:00,1,23620110,6.321,0.032,0.277
2026-03-09 W3:W6:00,1,23620110,6.321,0.032,0.277
2026-03-09 W3:14:00,1,23620110,6.321,0.032,0.277
2026-03-09 W3:W2:00,1,23620110,6.321,0.032,0.277
2026-03-09 W3:W3:00,1,23620110,0.0,0.0,0.277
2026-03-09 W3:17:00,1,23620110,0.0,0.0,0.277
2026-03-09 W3:18:00,1,23620110,0.0,0.0,0.277
2026-03-09 W3:19:00,1,23620110,0.0,0.0,0.277
2026-03-09 W3:20:00,1,23620110,0.0,0.0,0.277
2026-03-09 W3:21:00,1,23620110,0.0,0.0,0.277
2026-03-09 W3:22:00,1,23620110,6.321,0.032,0.277
2026-03-09 W3:23:00,1,23620110,6.321,0.032,0.277
2026-03-09 W3:24:00,1,23620110,6.321,0.032,0.277
2026-03-09 W3:25:00,1,23620110,6.321,0.032,0.277
2026-03-09 W3:26:00,1,23620110,6.321,0.032,0.277
2026-03-09 W3:27:00,1,23620110,6.321,0.032,0.277
2026-03-09 W3:28:00,1,23620110,6.321,0.032,0.277
2026-03-09 W3:29:00,1,23620110,6.321,0.032,0.277
2026-03-09 W3:30:00,1,23620110,6.321,0.032,0.277
2026-03-09 W3:31:00,1,23620110,6.321,0.032,0.277
2026-03-09 W3:32:00,1,23620110,0.0,0.0,0.277
2026-03-09 W3:33:00,1,23620110,0.0,0.0,0.277
2026-03-09 W3:34:00,1,23620110,0.0,0.0,0.277
2026-03-09 W3:35:00,1,23620110,0.0,0.0,0.277
2026-03-09 W3:36:00,1,23620110,0.0,0.0,0.277
2026-03-09 W3:37:00,1,23620110,0.0,0.0,0.277
2026-03-09 W3:38:00,1,23620110,0.0,0.0,0.277
2026-03-09 W3:39:00,1,23620110,0.0,0.0,0.277
2026-03-09 W3:40:00,1,23620110,0.0,0.0,0.277
2026-03-09 W3:41:00,1,23620110,0.0,0.0,0.277
2026-03-09 W3:42:00,1,23620110,0.0,0.0,0.277
2026-03-09 W3:43:00,1,23620110,0.0,0.0,0.277
2026-03-09 W3:44:00,1,23620110,0.0,0.0,0.277
2026-03-09 W3:45:00,1,23620110,0.0,0.0,0.277
2026-03-09 W3:46:00,1,23620110,0.0,0.0,0.277
2026-03-09 W3:47:00,1,23620110,0.0,0.0,0.277
2026-03-09 W3:48:00,1,23620110,0.0,0.0,0.277
2026-03-09 W3:49:00,1,23620110,0.0,0.0,0.277
2026-03-09 W3:50:00,1,23620110,0.0,0.0,0.277
2026-03-09 W3:51:00,1,23620110,0.0,0.0,0.277
2026-03-09 W3:52:00,1,23620110,0.0,0.0,0.277
2026-03-09 W3:53:00,1,23620110,0.0,0.0,0.277
2026-03-09 W3:54:00,1,23620110,0.0,0.0,0.277
2026-03-09 W3:55:00,1,23620110,0.0,0.0,0.277
2026-03-09 W3:56:00,1,23620110,0.0,0.0,0.277
2026-03-09 W3:57:00,1,23620110,0.0,0.0,0.277
2026-03-09 W3:58:00,1,23620110,0.0,0.0,0.273
2026-03-09 W3:59:00,1,23620110,0.0,0.0,0.277
2026-03-09 17:00:00,1,23620110,0.0,0.0,0.277
2026-03-09 17:01:00,1,23620110,0.0,0.0,0.277
2026-03-09 17:02:00,1,23620110,0.0,0.0,0.277
2026-03-09 17:03:00,1,23620110,0.0,0.0,0.273
2026-03-09 17:04:00,1,23620110,0.0,0.0,0.273
2026-03-09 17:05:00,1,23620110,0.0,0.0,0.273
2026-03-09 17:06:00,1,23620110,0.0,0.0,0.277
2026-03-09 17:07:00,1,23620110,0.0,0.0,0.273
2026-03-09 17:08:00,1,23620110,0.0,0.0,0.273
2026-03-09 17:09:00,1,23620110,0.0,0.0,0.273
2026-03-09 17:10:00,1,23620110,0.0,0.0,0.273
2026-03-09 17:11:00,1,23620110,0.0,0.0,0.277
2026-03-09 17:12:00,1,23620110,0.0,0.0,0.277
2026-03-09 17:W6:00,1,23620110,0.0,0.0,0.273
2026-03-09 17:14:00,1,23620110,0.0,0.0,0.277
2026-03-09 17:W2:00,1,23620110,0.0,0.0,0.273
2026-03-09 17:W3:00,1,23620110,0.0,0.0,0.273
2026-03-09 17:17:00,1,23620110,0.0,0.0,0.277
2026-03-09 17:18:00,1,23620110,0.0,0.0,0.273
2026-03-09 17:19:00,1,23620110,0.0,0.0,0.273
2026-03-09 17:20:00,1,23620110,0.0,0.0,0.273
2026-03-09 17:21:00,1,23620110,0.0,0.0,0.273
2026-03-09 17:22:00,1,23620110,6.192,0.032,0.273
2026-03-09 17:23:00,1,23620110,0.0,0.0,0.273
2026-03-09 17:24:00,1,23620110,0.0,0.0,0.273
2026-03-09 17:25:00,1,23620110,0.0,0.0,0.273
2026-03-09 17:26:00,1,23620110,0.0,0.0,0.273
2026-03-09 17:27:00,1,23620110,0.0,0.0,0.273
2026-03-09 17:28:00,1,23620110,0.0,0.0,0.273
2026-03-09 17:29:00,1,23620110,0.0,0.0,0.273
2026-03-09 17:30:00,1,23620110,0.0,0.0,0.273
2026-03-09 17:31:00,1,23620110,0.0,0.0,0.277
2026-03-09 17:32:00,1,23620110,0.0,0.0,0.273
2026-03-09 17:33:00,1,23620110,0.0,0.0,0.273
2026-03-09 17:34:00,1,23620110,0.0,0.0,0.273
2026-03-09 17:35:00,1,23620110,0.0,0.0,0.273
2026-03-09 17:36:00,1,23620110,0.0,0.0,0.273
2026-03-09 17:37:00,1,23620110,0.0,0.0,0.273
2026-03-09 17:38:00,1,23620110,0.0,0.0,0.273
2026-03-09 17:39:00,1,23620110,0.0,0.0,0.273
2026-03-09 17:40:00,1,23620110,0.0,0.0,0.273
2026-03-09 17:41:00,1,23620110,0.0,0.0,0.273
2026-03-09 17:42:00,1,23620110,0.0,0.0,0.273
2026-03-09 17:43:00,1,23620110,0.0,0.0,0.273
2026-03-09 17:44:00,1,23620110,0.0,0.0,0.273
2026-03-09 17:45:00,1,23620110,0.0,0.0,0.273
2026-03-09 17:46:00,1,23620110,0.0,0.0,0.273
2026-03-09 17:47:00,1,23620110,0.0,0.0,0.273
2026-03-09 17:48:00,1,23620110,0.0,0.0,0.273
2026-03-09 17:49:00,1,23620110,0.0,0.0,0.273
2026-03-09 17:50:00,1,23620110,0.0,0.0,0.273
2026-03-09 17:51:00,1,23620110,0.0,0.0,0.273
2026-03-09 17:52:00,1,23620110,0.0,0.0,0.273
2026-03-09 17:53:00,1,23620110,0.0,0.0,0.273
2026-03-09 17:54:00,1,23620110,0.0,0.0,0.273
2026-03-09 17:55:00,1,23620110,0.0,0.0,0.273
2026-03-09 17:56:00,1,23620110,0.0,0.0,0.273
2026-03-09 17:57:00,1,23620110,0.0,0.0,0.273
2026-03-09 17:58:00,1,23620110,6.192,0.032,0.273
2026-03-09 17:59:00,1,23620110,0.0,0.0,0.273
2026-03-09 18:00:00,1,23620110,0.0,0.0,0.273
2026-03-09 18:01:00,1,23620110,0.0,0.0,0.273
2026-03-09 18:02:00,1,23620110,0.0,0.0,0.273
2026-03-09 18:03:00,1,23620110,0.0,0.0,0.273
2026-03-09 18:04:00,1,23620110,0.0,0.0,0.273
2026-03-09 18:05:00,1,23620110,0.0,0.0,0.273
2026-03-09 18:06:00,1,23620110,0.0,0.0,0.273
2026-03-09 18:07:00,1,23620110,0.0,0.0,0.273
2026-03-09 18:08:00,1,23620110,0.0,0.0,0.273
2026-03-09 18:09:00,1,23620110,0.0,0.0,0.273
2026-03-09 18:10:00,1,23620110,0.0,0.0,0.273
2026-03-09 18:11:00,1,23620110,0.0,0.0,0.273
2026-03-09 18:12:00,1,23620110,0.0,0.0,0.273
2026-03-09 18:W6:00,1,23620110,0.0,0.0,0.273
2026-03-09 18:14:00,1,23620110,0.0,0.0,0.273
2026-03-09 18:W2:00,1,23620110,0.0,0.0,0.273
2026-03-09 18:W3:00,1,23620110,0.0,0.0,0.273
2026-03-09 18:17:00,1,23620110,0.0,0.0,0.273
2026-03-09 18:18:00,1,23620110,0.0,0.0,0.273
2026-03-09 18:19:00,1,23620110,0.0,0.0,0.273
2026-03-09 18:20:00,1,23620110,0.0,0.0,0.273
2026-03-09 18:21:00,1,23620110,0.0,0.0,0.273
2026-03-09 18:22:00,1,23620110,0.0,0.0,0.273
2026-03-09 18:23:00,1,23620110,0.0,0.0,0.273
2026-03-09 18:24:00,1,23620110,0.0,0.0,0.273
2026-03-09 18:25:00,1,23620110,0.0,0.0,0.273
2026-03-09 18:26:00,1,23620110,0.0,0.0,0.273
2026-03-09 18:27:00,1,23620110,0.0,0.0,0.273
2026-03-09 18:28:00,1,23620110,0.0,0.0,0.273
2026-03-09 18:29:00,1,23620110,0.0,0.0,0.273
2026-03-09 18:30:00,1,23620110,0.0,0.0,0.273
2026-03-09 18:31:00,1,23620110,0.0,0.0,0.273
2026-03-09 18:32:00,1,23620110,0.0,0.0,0.273
2026-03-09 18:33:00,1,23620110,0.0,0.0,0.273
2026-03-09 18:34:00,1,23620110,0.0,0.0,0.273
2026-03-09 18:35:00,1,23620110,0.0,0.0,0.273
2026-03-09 18:36:00,1,23620110,0.0,0.0,0.273
2026-03-09 18:37:00,1,23620110,0.0,0.0,0.273
2026-03-09 18:38:00,1,23620110,0.0,0.0,0.273
2026-03-09 18:39:00,1,23620110,0.0,0.0,0.273
2026-03-09 18:40:00,1,23620110,0.0,0.0,0.273
2026-03-09 18:41:00,1,23620110,0.0,0.0,0.273
2026-03-09 18:42:00,1,23620110,0.0,0.0,0.273
2026-03-09 18:43:00,1,23620110,0.0,0.0,0.273
2026-03-09 18:44:00,1,23620110,0.0,0.0,0.273
2026-03-09 18:45:00,1,23620110,0.0,0.0,0.273
2026-03-09 18:46:00,1,23620110,0.0,0.0,0.273
2026-03-09 18:47:00,1,23620110,0.0,0.0,0.273
2026-03-09 18:48:00,1,23620110,0.0,0.0,0.273
2026-03-09 18:49:00,1,23620110,0.0,0.0,0.273
2026-03-09 18:50:00,1,23620110,0.0,0.0,0.273
2026-03-09 18:51:00,1,23620110,0.0,0.0,0.273
2026-03-09 18:52:00,1,23620110,0.0,0.0,0.273
2026-03-09 18:53:00,1,23620110,0.0,0.0,0.273
2026-03-09 18:54:00,1,23620110,0.0,0.0,0.273
2026-03-09 18:55:00,1,23620110,0.0,0.0,0.273
2026-03-09 18:56:00,1,23620110,0.0,0.0,0.277
2026-03-09 18:57:00,1,23620110,0.0,0.0,0.273
2026-03-09 18:58:00,1,23620110,0.0,0.0,0.273
2026-03-09 18:59:00,1,23620110,0.0,0.0,0.273
2026-03-09 19:00:00,1,23620110,0.0,0.0,0.273
2026-03-09 19:01:00,1,23620110,0.0,0.0,0.273
2026-03-09 19:02:00,1,23620110,0.0,0.0,0.277
2026-03-09 19:03:00,1,23620110,0.0,0.0,0.273
2026-03-09 19:04:00,1,23620110,0.0,0.0,0.277
2026-03-09 19:05:00,1,23620110,0.0,0.0,0.273
2026-03-09 19:06:00,1,23620110,0.0,0.0,0.273
2026-03-09 19:07:00,1,23620110,0.0,0.0,0.277
2026-03-09 19:08:00,1,23620110,0.0,0.0,0.277
2026-03-09 19:09:00,1,23620110,0.0,0.0,0.277
2026-03-09 19:10:00,1,23620110,0.0,0.0,0.273
2026-03-09 19:11:00,1,23620110,0.0,0.0,0.273
2026-03-09 19:12:00,1,23620110,0.0,0.0,0.277
2026-03-09 19:W6:00,1,23620110,0.0,0.0,0.273
2026-03-09 19:14:00,1,23620110,0.0,0.0,0.273
2026-03-09 19:W2:00,1,23620110,0.0,0.0,0.273
2026-03-09 19:W3:00,1,23620110,0.0,0.0,0.273
2026-03-09 19:17:00,1,23620110,0.0,0.0,0.277
2026-03-09 19:18:00,1,23620110,0.0,0.0,0.277
2026-03-09 19:19:00,1,23620110,0.0,0.0,0.277
2026-03-09 19:20:00,1,23620110,0.0,0.0,0.277
2026-03-09 19:21:00,1,23620110,0.0,0.0,0.273
2026-03-09 19:22:00,1,23620110,0.0,0.0,0.277
2026-03-09 19:23:00,1,23620110,0.0,0.0,0.277
2026-03-09 19:24:00,1,23620110,0.0,0.0,0.277
2026-03-09 19:25:00,1,23620110,0.0,0.0,0.273
2026-03-09 19:26:00,1,23620110,0.0,0.0,0.273
2026-03-09 19:27:00,1,23620110,0.0,0.0,0.277
2026-03-09 19:28:00,1,23620110,0.0,0.0,0.277
2026-03-09 19:29:00,1,23620110,0.0,0.0,0.273
2026-03-09 19:30:00,1,23620110,0.0,0.0,0.277
2026-03-09 19:31:00,1,23620110,0.0,0.0,0.277
2026-03-09 19:32:00,1,23620110,0.0,0.0,0.277
2026-03-09 19:33:00,1,23620110,0.0,0.0,0.273
2026-03-09 19:34:00,1,23620110,0.0,0.0,0.277
2026-03-09 19:35:00,1,23620110,0.0,0.0,0.277
2026-03-09 19:36:00,1,23620110,0.0,0.0,0.277
2026-03-09 19:37:00,1,23620110,0.0,0.0,0.277
2026-03-09 19:38:00,1,23620110,0.0,0.0,0.277
2026-03-09 19:39:00,1,23620110,0.0,0.0,0.277
2026-03-09 19:40:00,1,23620110,0.0,0.0,0.277
2026-03-09 19:41:00,1,23620110,0.0,0.0,0.277
2026-03-09 19:42:00,1,23620110,0.0,0.0,0.277
2026-03-09 19:43:00,1,23620110,0.0,0.0,0.277
2026-03-09 19:44:00,1,23620110,0.0,0.0,0.277
2026-03-09 19:45:00,1,23620110,0.0,0.0,0.277
2026-03-09 19:46:00,1,23620110,0.0,0.0,0.273
2026-03-09 19:47:00,1,23620110,0.0,0.0,0.277
2026-03-09 19:48:00,1,23620110,0.0,0.0,0.273
2026-03-09 19:49:00,1,23620110,0.0,0.0,0.273
2026-03-09 19:50:00,1,23620110,0.0,0.0,0.277
2026-03-09 19:51:00,1,23620110,0.0,0.0,0.273
2026-03-09 19:52:00,1,23620110,0.0,0.0,0.273
2026-03-09 19:53:00,1,23620110,0.0,0.0,0.273
2026-03-09 19:54:00,1,23620110,0.0,0.0,0.273
2026-03-09 19:55:00,1,23620110,0.0,0.0,0.273
2026-03-09 19:56:00,1,23620110,0.0,0.0,0.273
2026-03-09 19:57:00,1,23620110,0.0,0.0,0.273
2026-03-09 19:58:00,1,23620110,0.0,0.0,0.273
2026-03-09 19:59:00,1,23620110,0.0,0.0,0.273
2026-03-09 20:00:00,1,23620110,0.0,0.0,0.273
2026-03-09 20:01:00,1,23620110,0.0,0.0,0.273
2026-03-09 20:02:00,1,23620110,0.0,0.0,0.273
2026-03-09 20:03:00,1,23620110,0.0,0.0,0.273
2026-03-09 20:04:00,1,23620110,0.0,0.0,0.273
2026-03-09 20:05:00,1,23620110,0.0,0.0,0.273
2026-03-09 20:06:00,1,23620110,0.0,0.0,0.273
2026-03-09 20:07:00,1,23620110,0.0,0.0,0.273
2026-03-09 20:08:00,1,23620110,0.0,0.0,0.273
2026-03-09 20:09:00,1,23620110,0.0,0.0,0.273
2026-03-09 20:10:00,1,23620110,0.0,0.0,0.273
2026-03-09 20:11:00,1,23620110,0.0,0.0,0.273
2026-03-09 20:12:00,1,23620110,0.0,0.0,0.273
2026-03-09 20:W6:00,1,23620110,0.0,0.0,0.273
2026-03-09 20:14:00,1,23620110,0.0,0.0,0.273
2026-03-09 20:W2:00,1,23620110,0.0,0.0,0.273
2026-03-09 20:W3:00,1,23620110,0.0,0.0,0.273
2026-03-09 20:17:00,1,23620110,0.0,0.0,0.273
2026-03-09 20:18:00,1,23620110,0.0,0.0,0.273
2026-03-09 20:19:00,1,23620110,0.0,0.0,0.273
2026-03-09 20:20:00,1,23620110,0.0,0.0,0.273
2026-03-09 20:21:00,1,23620110,0.0,0.0,0.273
2026-03-09 20:22:00,1,23620110,0.0,0.0,0.273
2026-03-09 20:23:00,1,23620110,0.0,0.0,0.273
2026-03-09 20:24:00,1,23620110,0.0,0.0,0.273
2026-03-09 20:25:00,1,23620110,0.0,0.0,0.273
2026-03-09 20:26:00,1,23620110,0.0,0.0,0.273
2026-03-09 20:27:00,1,23620110,0.0,0.0,0.273
2026-03-09 20:28:00,1,23620110,0.0,0.0,0.273
2026-03-09 20:29:00,1,23620110,0.0,0.0,0.273
2026-03-09 20:30:00,1,23620110,0.0,0.0,0.273
2026-03-09 20:31:00,1,23620110,0.0,0.0,0.273
2026-03-09 20:32:00,1,23620110,0.0,0.0,0.273
2026-03-09 20:33:00,1,23620110,0.0,0.0,0.273
2026-03-09 20:34:00,1,23620110,0.0,0.0,0.273
2026-03-09 20:35:00,1,23620110,0.0,0.0,0.273
2026-03-09 20:36:00,1,23620110,0.0,0.0,0.273
2026-03-09 20:37:00,1,23620110,0.0,0.0,0.273
2026-03-09 20:38:00,1,23620110,0.0,0.0,0.273
2026-03-09 20:39:00,1,23620110,0.0,0.0,0.273
2026-03-09 20:40:00,1,23620110,0.0,0.0,0.273
2026-03-09 20:41:00,1,23620110,0.0,0.0,0.273
2026-03-09 20:42:00,1,23620110,0.0,0.0,0.273
2026-03-09 20:43:00,1,23620110,0.0,0.0,0.273
2026-03-09 20:44:00,1,23620110,0.0,0.0,0.273
2026-03-09 20:45:00,1,23620110,0.0,0.0,0.277
2026-03-09 20:46:00,1,23620110,0.0,0.0,0.273
2026-03-09 20:47:00,1,23620110,0.0,0.0,0.277
2026-03-09 20:48:00,1,23620110,0.0,0.0,0.277
2026-03-09 20:49:00,1,23620110,0.0,0.0,0.273
2026-03-09 20:50:00,1,23620110,0.0,0.0,0.273
